recording_id,is_corrupted,corruption_reason
neurovoz_HC_TOMAS_0083,False,
neurovoz_HC_O1_0083,False,
neurovoz_HC_ESPONTANEA_0083,False,
neurovoz_HC_BURRO_0083,False,
neurovoz_HC_E2_0083,False,
neurovoz_HC_O2_0083,False,
neurovoz_HC_PERRO_0083,False,
neurovoz_HC_A1_0083,False,
neurovoz_HC_PATATA_BLANDA_0083,False,
neurovoz_HC_CARMEN_0083,False,
neurovoz_HC_BARBAS_0083,False,
neurovoz_HC_CALLE_0083,False,
neurovoz_HC_PAN_VINO_0083,False,
neurovoz_HC_SOMBRA_0083,False,
neurovoz_HC_O2_0085,False,
neurovoz_HC_I2_0085,False,
neurovoz_HC_PAN_VINO_0085,False,
neurovoz_HC_U1_0085,False,
neurovoz_HC_PIDIO_0085,False,
neurovoz_HC_A2_0085,False,
neurovoz_HC_CALLE_0085,False,
neurovoz_HC_MANGA_0085,False,
neurovoz_HC_TOMAS_0085,False,
neurovoz_HC_A1_0085,False,
neurovoz_HC_PATAKA_0085,False,
neurovoz_HC_ACAMPADA_0085,False,
neurovoz_HC_O1_0085,False,
neurovoz_HC_CARMEN_0085,False,
neurovoz_HC_I1_0085,False,
neurovoz_HC_PETACA_BLANCA_0085,False,
neurovoz_HC_BURRO_0085,False,
neurovoz_HC_E2_0085,False,
neurovoz_HC_DIABLO_0085,False,
neurovoz_HC_PATATA_BLANDA_0085,False,
neurovoz_HC_BARBAS_0085,False,
neurovoz_HC_ABLANDADA_0085,False,
neurovoz_HC_GANGA_0085,False,
neurovoz_HC_PERRO_0085,False,
neurovoz_HC_SOMBRA_0085,False,
neurovoz_HC_TOMAS_0086,False,
neurovoz_HC_BARBAS_0086,False,
neurovoz_HC_PETACA_BLANCA_0086,False,
neurovoz_HC_PERRO_0086,False,
neurovoz_HC_ABLANDADA_0086,False,
neurovoz_HC_CARMEN_0086,False,
neurovoz_HC_PIDIO_0086,False,
neurovoz_HC_ESPONTANEA_0086,False,
neurovoz_HC_O1_0086,False,
neurovoz_HC_PATAKA_0086,False,
neurovoz_HC_A1_0086,False,
neurovoz_HC_BURRO_0086,False,
neurovoz_HC_PAN_VINO_0086,False,
neurovoz_HC_U1_0086,False,
neurovoz_HC_PATATA_BLANDA_0086,False,
neurovoz_HC_O2_0086,False,
neurovoz_HC_MANGA_0086,False,
neurovoz_HC_SOMBRA_0086,False,
neurovoz_HC_A2_0086,False,
neurovoz_HC_GANGA_0086,False,
neurovoz_HC_E2_0086,False,
neurovoz_HC_I2_0086,False,
neurovoz_HC_I1_0086,False,
neurovoz_HC_CALLE_0086,False,
neurovoz_HC_ACAMPADA_0086,False,
neurovoz_HC_DIABLO_0086,False,
neurovoz_HC_SOMBRA_0087,False,
neurovoz_HC_DIABLO_0087,False,
neurovoz_HC_CARMEN_0087,False,
neurovoz_HC_PERRO_0087,False,
neurovoz_HC_ESPONTANEA_0087,False,
neurovoz_HC_PIDIO_0087,False,
neurovoz_HC_O2_0087,False,
neurovoz_HC_BURRO_0087,False,
neurovoz_HC_E2_0087,False,
neurovoz_HC_U1_0087,False,
neurovoz_HC_PETACA_BLANCA_0087,False,
neurovoz_HC_ACAMPADA_0087,False,
neurovoz_HC_ABLANDADA_0087,False,
neurovoz_HC_I1_0087,False,
neurovoz_HC_PAN_VINO_0087,False,
neurovoz_HC_A2_0087,False,
neurovoz_HC_BARBAS_0087,False,
neurovoz_HC_GANGA_0087,False,
neurovoz_HC_PATATA_BLANDA_0087,False,
neurovoz_HC_O1_0087,False,
neurovoz_HC_TOMAS_0087,False,
neurovoz_HC_MANGA_0087,False,
neurovoz_HC_CALLE_0087,False,
neurovoz_HC_I2_0087,False,
neurovoz_HC_A1_0087,False,
neurovoz_HC_I2_0105,False,
neurovoz_HC_U2_0105,False,
neurovoz_HC_E2_0105,False,
neurovoz_HC_MANGA_0105,False,
neurovoz_HC_O1_0105,False,
neurovoz_HC_A2_0105,False,
neurovoz_HC_GANGA_0105,False,
neurovoz_HC_U1_0105,False,
neurovoz_HC_SOMBRA_0105,False,
neurovoz_HC_PATATA_BLANDA_0105,False,
neurovoz_HC_CARMEN_0105,False,
neurovoz_HC_CALLE_0105,False,
neurovoz_HC_ABLANDADA_0105,False,
neurovoz_HC_E1_0105,False,
neurovoz_HC_ACAMPADA_0105,False,
neurovoz_HC_A1_0105,False,
neurovoz_HC_I1_0105,False,
neurovoz_HC_PIDIO_0105,False,
neurovoz_HC_TOMAS_0105,False,
neurovoz_HC_PERRO_0105,False,
neurovoz_HC_PATAKA_0105,False,
neurovoz_HC_DIABLO_0105,False,
neurovoz_HC_PAN_VINO_0105,False,
neurovoz_HC_O3_0105,False,
neurovoz_HC_ESPONTANEA_0105,False,
neurovoz_HC_O2_0105,False,
neurovoz_HC_PETACA_BLANCA_0105,False,
neurovoz_HC_BARBAS_0105,False,
neurovoz_HC_BURRO_0105,False,
neurovoz_HC_U1_0112,False,
neurovoz_HC_I2_0112,False,
neurovoz_HC_E2_0112,False,
neurovoz_HC_A2_0112,False,
neurovoz_HC_PATAKA_0112,False,
neurovoz_HC_PERRO_0112,False,
neurovoz_HC_I1_0112,False,
neurovoz_HC_PAN_VINO_0112,False,
neurovoz_HC_PIDIO_0112,False,
neurovoz_HC_CARMEN_0112,False,
neurovoz_HC_A1_0112,False,
neurovoz_HC_ESPONTANEA_0112,False,
neurovoz_HC_O2_0112,False,
neurovoz_HC_ABLANDADA_0112,False,
neurovoz_HC_MANGA_0112,False,
neurovoz_HC_E1_0112,False,
neurovoz_HC_GANGA_0112,False,
neurovoz_HC_BARBAS_0112,False,
neurovoz_HC_O1_0112,False,
neurovoz_HC_PETACA_BLANCA_0112,False,
neurovoz_HC_BURRO_0112,False,
neurovoz_HC_PATATA_BLANDA_0112,False,
neurovoz_HC_SOMBRA_0112,False,
neurovoz_HC_TOMAS_0112,False,
neurovoz_HC_DIABLO_0112,False,
neurovoz_HC_CALLE_0112,False,
neurovoz_HC_U2_0112,False,
neurovoz_HC_ACAMPADA_0112,False,
neurovoz_HC_U1_0116,False,
neurovoz_HC_ACAMPADA_0116,False,
neurovoz_HC_PIDIO_0116,False,
neurovoz_HC_E2_0116,False,
neurovoz_HC_PATATA_BLANDA_0116,False,
neurovoz_HC_SOMBRA_0116,False,
neurovoz_HC_O1_0116,False,
neurovoz_HC_BURRO_0116,False,
neurovoz_HC_O2_0116,False,
neurovoz_HC_PATAKA_0116,False,
neurovoz_HC_PETACA_BLANCA_0116,False,
neurovoz_HC_ABLANDADA_0116,False,
neurovoz_HC_U2_0116,False,
neurovoz_HC_PAN_VINO_0116,False,
neurovoz_HC_A2_0116,False,
neurovoz_HC_CARMEN_0116,False,
neurovoz_HC_PERRO_0116,False,
neurovoz_HC_E1_0116,False,
neurovoz_HC_DIABLO_0116,False,
neurovoz_HC_MANGA_0116,False,
neurovoz_HC_I2_0116,False,
neurovoz_HC_TOMAS_0116,False,
neurovoz_HC_A1_0116,False,
neurovoz_HC_GANGA_0116,False,
neurovoz_HC_CALLE_0116,False,
neurovoz_HC_BARBAS_0116,False,
neurovoz_HC_ESPONTANEA_0116,False,
neurovoz_HC_I1_0116,False,
neurovoz_HC_DIABLO_0118,False,
neurovoz_HC_ABLANDADA_0118,False,
neurovoz_HC_O1_0118,False,
neurovoz_HC_CARMEN_0118,False,
neurovoz_HC_PETACA_BLANCA_0118,False,
neurovoz_HC_PERRO_0118,False,
neurovoz_HC_PATAKA_0118,False,
neurovoz_HC_BURRO_0118,False,
neurovoz_HC_BARBAS_0118,False,
neurovoz_HC_MANGA_0118,False,
neurovoz_HC_E2_0118,False,
neurovoz_HC_GANGA_0118,False,
neurovoz_HC_ESPONTANEA_0118,False,
neurovoz_HC_A2_0118,False,
neurovoz_HC_PAN_VINO_0118,False,
neurovoz_HC_TOMAS_0118,False,
neurovoz_HC_O2_0118,False,
neurovoz_HC_U2_0118,False,
neurovoz_HC_SOMBRA_0118,False,
neurovoz_HC_ACAMPADA_0118,False,
neurovoz_HC_I2_0118,False,
neurovoz_HC_I1_0118,False,
neurovoz_HC_U1_0118,False,
neurovoz_HC_A1_0118,False,
neurovoz_HC_E1_0118,False,
neurovoz_HC_PIDIO_0118,False,
neurovoz_HC_CALLE_0118,False,
neurovoz_HC_PATATA_BLANDA_0118,False,
neurovoz_HC_O1_0120,False,
neurovoz_HC_GANGA_0120,False,
neurovoz_HC_PATATA_BLANDA_0120,False,
neurovoz_HC_CALLE_0120,False,
neurovoz_HC_E2_0120,False,
neurovoz_HC_ESPONTANEA_0120,False,
neurovoz_HC_E1_0120,False,
neurovoz_HC_U2_0120,False,
neurovoz_HC_O2_0120,False,
neurovoz_HC_CARMEN_0120,False,
neurovoz_HC_U1_0120,False,
neurovoz_HC_TOMAS_0120,False,
neurovoz_HC_A1_0120,False,
neurovoz_HC_I2_0120,False,
neurovoz_HC_MANGA_0120,False,
neurovoz_HC_A2_0120,False,
neurovoz_HC_PIDIO_0120,False,
neurovoz_HC_PERRO_0120,False,
neurovoz_HC_PATAKA_0120,False,
neurovoz_HC_BARBAS_0120,False,
neurovoz_HC_SOMBRA_0120,False,
neurovoz_HC_BURRO_0120,False,
neurovoz_HC_PAN_VINO_0120,False,
neurovoz_HC_ACAMPADA_0120,False,
neurovoz_HC_I1_0120,False,
neurovoz_HC_PETACA_BLANCA_0120,False,
neurovoz_HC_DIABLO_0120,False,
neurovoz_HC_E1_0121,False,
neurovoz_HC_U2_0121,False,
neurovoz_HC_A2_0121,False,
neurovoz_HC_PAN_VINO_0121,False,
neurovoz_HC_O2_0121,False,
neurovoz_HC_I1_0121,False,
neurovoz_HC_SOMBRA_0121,False,
neurovoz_HC_E2_0121,False,
neurovoz_HC_GANGA_0121,False,
neurovoz_HC_MANGA_0121,False,
neurovoz_HC_PATAKA_0121,False,
neurovoz_HC_U1_0121,False,
neurovoz_HC_ABLANDADA_0121,False,
neurovoz_HC_CARMEN_0121,False,
neurovoz_HC_A1_0121,False,
neurovoz_HC_BURRO_0121,False,
neurovoz_HC_I2_0121,False,
neurovoz_HC_ESPONTANEA_0121,False,
neurovoz_HC_BARBAS_0121,False,
neurovoz_HC_O1_0121,False,
neurovoz_HC_CALLE_0121,False,
neurovoz_HC_TOMAS_0121,False,
neurovoz_HC_PETACA_BLANCA_0121,False,
neurovoz_HC_DIABLO_0121,False,
neurovoz_HC_PERRO_0121,False,
neurovoz_HC_ACAMPADA_0121,False,
neurovoz_HC_PATATA_BLANDA_0121,False,
neurovoz_HC_PIDIO_0121,False,
neurovoz_HC_I1_0122,False,
neurovoz_HC_A1_0122,False,
neurovoz_HC_MANGA_0122,False,
neurovoz_HC_BARBAS_0122,False,
neurovoz_HC_SOMBRA_0122,False,
neurovoz_HC_A2_0122,False,
neurovoz_HC_I2_0122,False,
neurovoz_HC_E2_0122,False,
neurovoz_HC_ACAMPADA_0122,False,
neurovoz_HC_GANGA_0122,False,
neurovoz_HC_PATATA_BLANDA_0122,False,
neurovoz_HC_TOMAS_0122,False,
neurovoz_HC_O2_0122,False,
neurovoz_HC_O1_0122,False,
neurovoz_HC_CARMEN_0122,False,
neurovoz_HC_E1_0122,False,
neurovoz_HC_PATAKA_0122,False,
neurovoz_HC_U1_0122,False,
neurovoz_HC_PERRO_0122,False,
neurovoz_HC_U2_0122,False,
neurovoz_HC_PAN_VINO_0122,False,
neurovoz_HC_DIABLO_0122,False,
neurovoz_HC_PIDIO_0122,False,
neurovoz_HC_CALLE_0122,False,
neurovoz_HC_PETACA_BLANCA_0122,False,
neurovoz_HC_ABLANDADA_0122,False,
neurovoz_HC_BURRO_0122,False,
neurovoz_HC_ESPONTANEA_0122,False,
neurovoz_HC_E1_0128,False,
neurovoz_HC_ACAMPADA_0128,False,
neurovoz_HC_O2_0128,False,
neurovoz_HC_BARBAS_0128,False,
neurovoz_HC_I1_0128,False,
neurovoz_HC_ESPONTANEA_0128,False,
neurovoz_HC_PETACA_BLANCA_0128,False,
neurovoz_HC_U2_0128,False,
neurovoz_HC_I2_0128,False,
neurovoz_HC_BURRO_0128,False,
neurovoz_HC_CALLE_0128,False,
neurovoz_HC_PATATA_BLANDA_0128,False,
neurovoz_HC_SOMBRA_0128,False,
neurovoz_HC_A1_0128,False,
neurovoz_HC_ABLANDADA_0128,False,
neurovoz_HC_PAN_VINO_0128,False,
neurovoz_HC_MANGA_0128,False,
neurovoz_HC_O1_0128,False,
neurovoz_HC_PERRO_0128,False,
neurovoz_HC_PIDIO_0128,False,
neurovoz_HC_CARMEN_0128,False,
neurovoz_HC_TOMAS_0128,False,
neurovoz_HC_U1_0128,False,
neurovoz_HC_PATAKA_0128,False,
neurovoz_HC_DIABLO_0128,False,
neurovoz_HC_GANGA_0128,False,
neurovoz_HC_A2_0128,False,
neurovoz_HC_E2_0128,False,
neurovoz_HC_E2_0129,False,
neurovoz_HC_U1_0129,False,
neurovoz_HC_PATAKA_0129,False,
neurovoz_HC_BARBAS_0129,False,
neurovoz_HC_A2_0129,False,
neurovoz_HC_O1_0129,False,
neurovoz_HC_CARMEN_0129,False,
neurovoz_HC_ACAMPADA_0129,False,
neurovoz_HC_I1_0129,False,
neurovoz_HC_PATATA_BLANDA_0129,False,
neurovoz_HC_GANGA_0129,False,
neurovoz_HC_O2_0129,False,
neurovoz_HC_A1_0129,False,
neurovoz_HC_TOMAS_0129,False,
neurovoz_HC_PETACA_BLANCA_0129,False,
neurovoz_HC_PAN_VINO_0129,False,
neurovoz_HC_A3_0129,False,
neurovoz_HC_SOMBRA_0129,False,
neurovoz_HC_MANGA_0129,False,
neurovoz_HC_PERRO_0129,False,
neurovoz_HC_DIABLO_0129,False,
neurovoz_HC_I2_0129,False,
neurovoz_HC_ABLANDADA_0129,False,
neurovoz_HC_U2_0129,False,
neurovoz_HC_BURRO_0129,False,
neurovoz_HC_E1_0129,False,
neurovoz_HC_PIDIO_0129,False,
neurovoz_HC_ESPONTANEA_0129,False,
neurovoz_HC_SOMBRA_0130,False,
neurovoz_HC_PATATA_BLANDA_0130,False,
neurovoz_HC_ABLANDADA_0130,False,
neurovoz_HC_BURRO_0130,False,
neurovoz_HC_MANGA_0130,False,
neurovoz_HC_PIDIO_0130,False,
neurovoz_HC_PAN_VINO_0130,False,
neurovoz_HC_BARBAS_0130,False,
neurovoz_HC_O1_0130,False,
neurovoz_HC_GANGA_0130,False,
neurovoz_HC_A2_0130,False,
neurovoz_HC_A1_0130,False,
neurovoz_HC_U2_0130,False,
neurovoz_HC_PERRO_0130,False,
neurovoz_HC_ACAMPADA_0130,False,
neurovoz_HC_I2_0130,False,
neurovoz_HC_CALLE_0130,False,
neurovoz_HC_TOMAS_0130,False,
neurovoz_HC_CARMEN_0130,False,
neurovoz_HC_E1_0130,False,
neurovoz_HC_I1_0130,False,
neurovoz_HC_PATAKA_0130,False,
neurovoz_HC_PETACA_BLANCA_0130,False,
neurovoz_HC_ESPONTANEA_0130,False,
neurovoz_HC_O2_0130,False,
neurovoz_HC_U1_0130,False,
neurovoz_HC_DIABLO_0130,False,
neurovoz_HC_E2_0130,False,
neurovoz_HC_PERRO_0131,False,
neurovoz_HC_CALLE_0131,False,
neurovoz_HC_MANGA_0131,False,
neurovoz_HC_SOMBRA_0131,False,
neurovoz_HC_A1_0131,False,
neurovoz_HC_I2_0131,False,
neurovoz_HC_PETACA_BLANCA_0131,False,
neurovoz_HC_DIABLO_0131,False,
neurovoz_HC_E1_0131,False,
neurovoz_HC_TOMAS_0131,False,
neurovoz_HC_U1_0131,False,
neurovoz_HC_I1_0131,False,
neurovoz_HC_A2_0131,False,
neurovoz_HC_PIDIO_0131,False,
neurovoz_HC_O2_0131,False,
neurovoz_HC_E2_0131,False,
neurovoz_HC_BARBAS_0131,False,
neurovoz_HC_PATATA_BLANDA_0131,False,
neurovoz_HC_U2_0131,False,
neurovoz_HC_PATAKA_0131,False,
neurovoz_HC_BURRO_0131,False,
neurovoz_HC_E3_0131,False,
neurovoz_HC_O1_0131,False,
neurovoz_HC_PAN_VINO_0131,False,
neurovoz_HC_ACAMPADA_0131,False,
neurovoz_HC_GANGA_0131,False,
neurovoz_HC_CARMEN_0131,False,
neurovoz_HC_ACAMPADA_0132,False,
neurovoz_HC_TOMAS_0132,False,
neurovoz_HC_PETACA_BLANCA_0132,False,
neurovoz_HC_E1_0132,False,
neurovoz_HC_CALLE_0132,False,
neurovoz_HC_SOMBRA_0132,False,
neurovoz_HC_I1_0132,False,
neurovoz_HC_MANGA_0132,False,
neurovoz_HC_U2_0132,False,
neurovoz_HC_PATAKA_0132,False,
neurovoz_HC_E2_0132,False,
neurovoz_HC_PATATA_BLANDA_0132,False,
neurovoz_HC_ABLANDADA_0132,False,
neurovoz_HC_CARMEN_0132,False,
neurovoz_HC_BURRO_0132,False,
neurovoz_HC_I2_0132,False,
neurovoz_HC_U1_0132,False,
neurovoz_HC_PIDIO_0132,False,
neurovoz_HC_O2_0132,False,
neurovoz_HC_A1_0132,False,
neurovoz_HC_GANGA_0132,False,
neurovoz_HC_PERRO_0132,False,
neurovoz_HC_PAN_VINO_0132,False,
neurovoz_HC_DIABLO_0132,False,
neurovoz_HC_A2_0132,False,
neurovoz_HC_O1_0132,False,
neurovoz_HC_BARBAS_0132,False,
neurovoz_HC_ESPONTANEA_0132,False,
neurovoz_HC_DIABLO_0133,False,
neurovoz_HC_MANGA_0133,False,
neurovoz_HC_PIDIO_0133,False,
neurovoz_HC_PERRO_0133,False,
neurovoz_HC_A1_0133,False,
neurovoz_HC_PATATA_BLANDA_0133,False,
neurovoz_HC_A2_0133,False,
neurovoz_HC_PATAKA_0133,False,
neurovoz_HC_CARMEN_0133,False,
neurovoz_HC_TOMAS_0133,False,
neurovoz_HC_ABLANDADA_0133,False,
neurovoz_HC_O2_0133,False,
neurovoz_HC_GANGA_0133,False,
neurovoz_HC_PETACA_BLANCA_0133,False,
neurovoz_HC_E1_0133,False,
neurovoz_HC_ESPONTANEA_0133,False,
neurovoz_HC_I1_0133,False,
neurovoz_HC_ACAMPADA_0133,False,
neurovoz_HC_BARBAS_0133,False,
neurovoz_HC_PAN_VINO_0133,False,
neurovoz_HC_U2_0133,False,
neurovoz_HC_I2_0133,False,
neurovoz_HC_CALLE_0133,False,
neurovoz_HC_BURRO_0133,False,
neurovoz_HC_SOMBRA_0133,False,
neurovoz_HC_U1_0133,False,
neurovoz_HC_O1_0133,False,
neurovoz_HC_E2_0133,False,
neurovoz_HC_CARMEN_0134,False,
neurovoz_HC_A2_0134,False,
neurovoz_HC_GANGA_0134,False,
neurovoz_HC_PATAKA_0134,False,
neurovoz_HC_PATATA_BLANDA_0134,False,
neurovoz_HC_PAN_VINO_0134,False,
neurovoz_HC_PERRO_0134,False,
neurovoz_HC_ABLANDADA_0134,False,
neurovoz_HC_MANGA_0134,False,
neurovoz_HC_E1_0134,False,
neurovoz_HC_PIDIO_0134,False,
neurovoz_HC_ESPONTANEA_0134,False,
neurovoz_HC_TOMAS_0134,False,
neurovoz_HC_SOMBRA_0134,False,
neurovoz_HC_DIABLO_0134,False,
neurovoz_HC_U1_0134,False,
neurovoz_HC_ACAMPADA_0134,False,
neurovoz_HC_E2_0134,False,
neurovoz_HC_PETACA_BLANCA_0134,False,
neurovoz_HC_CALLE_0134,False,
neurovoz_HC_BARBAS_0134,False,
neurovoz_HC_O2_0134,False,
neurovoz_HC_BURRO_0134,False,
neurovoz_HC_O1_0134,False,
neurovoz_HC_I2_0134,False,
neurovoz_HC_I1_0134,False,
neurovoz_HC_U2_0134,False,
neurovoz_HC_A1_0134,False,
neurovoz_HC_E1_0135,False,
neurovoz_HC_CALLE_0135,False,
neurovoz_HC_CARMEN_0135,False,
neurovoz_HC_PAN_VINO_0135,False,
neurovoz_HC_I2_0135,False,
neurovoz_HC_O1_0135,False,
neurovoz_HC_BARBAS_0135,False,
neurovoz_HC_MANGA_0135,False,
neurovoz_HC_PETACA_BLANCA_0135,False,
neurovoz_HC_I1_0135,False,
neurovoz_HC_ESPONTANEA_0135,False,
neurovoz_HC_U2_0135,False,
neurovoz_HC_O2_0135,False,
neurovoz_HC_GANGA_0135,False,
neurovoz_HC_ABLANDADA_0135,False,
neurovoz_HC_TOMAS_0135,False,
neurovoz_HC_BURRO_0135,False,
neurovoz_HC_DIABLO_0135,False,
neurovoz_HC_ACAMPADA_0135,False,
neurovoz_HC_A2_0135,False,
neurovoz_HC_A1_0135,False,
neurovoz_HC_SOMBRA_0135,False,
neurovoz_HC_PIDIO_0135,False,
neurovoz_HC_PATATA_BLANDA_0135,False,
neurovoz_HC_PATAKA_0135,False,
neurovoz_HC_E2_0135,False,
neurovoz_HC_U1_0135,False,
neurovoz_HC_PERRO_0135,False,
neurovoz_HC_E2_0136,False,
neurovoz_HC_O1_0136,False,
neurovoz_HC_ABLANDADA_0136,False,
neurovoz_HC_I2_0136,False,
neurovoz_HC_BURRO_0136,False,
neurovoz_HC_E1_0136,False,
neurovoz_HC_U1_0136,False,
neurovoz_HC_CALLE_0136,False,
neurovoz_HC_GANGA_0136,False,
neurovoz_HC_PATATA_BLANDA_0136,False,
neurovoz_HC_CARMEN_0136,False,
neurovoz_HC_I1_0136,False,
neurovoz_HC_A2_0136,False,
neurovoz_HC_MANGA_0136,False,
neurovoz_HC_BARBAS_0136,False,
neurovoz_HC_O2_0136,False,
neurovoz_HC_A1_0136,False,
neurovoz_HC_U2_0136,False,
neurovoz_HC_TOMAS_0136,False,
neurovoz_HC_PERRO_0136,False,
neurovoz_HC_DIABLO_0136,False,
neurovoz_HC_SOMBRA_0136,False,
neurovoz_HC_ESPONTANEA_0136,False,
neurovoz_HC_PETACA_BLANCA_0136,False,
neurovoz_HC_ACAMPADA_0136,False,
neurovoz_HC_PAN_VINO_0136,False,
neurovoz_HC_PIDIO_0136,False,
neurovoz_HC_PATAKA_0136,False,
neurovoz_HC_PETACA_BLANCA_0137,False,
neurovoz_HC_PATAKA_0137,False,
neurovoz_HC_E1_0137,False,
neurovoz_HC_O1_0137,False,
neurovoz_HC_CARMEN_0137,False,
neurovoz_HC_U2_0137,False,
neurovoz_HC_CALLE_0137,False,
neurovoz_HC_ACAMPADA_0137,False,
neurovoz_HC_BARBAS_0137,False,
neurovoz_HC_TOMAS_0137,False,
neurovoz_HC_DIABLO_0137,False,
neurovoz_HC_BURRO_0137,False,
neurovoz_HC_PAN_VINO_0137,False,
neurovoz_HC_PATATA_BLANDA_0137,False,
neurovoz_HC_I1_0137,False,
neurovoz_HC_MANGA_0137,False,
neurovoz_HC_A2_0137,False,
neurovoz_HC_ABLANDADA_0137,False,
neurovoz_HC_E2_0137,False,
neurovoz_HC_A1_0137,False,
neurovoz_HC_PIDIO_0137,False,
neurovoz_HC_GANGA_0137,False,
neurovoz_HC_PERRO_0137,False,
neurovoz_HC_ESPONTANEA_0137,False,
neurovoz_HC_I2_0137,False,
neurovoz_HC_O2_0137,False,
neurovoz_HC_SOMBRA_0137,False,
neurovoz_HC_U1_0137,False,
neurovoz_HC_PAN_VINO_0138,False,
neurovoz_HC_ACAMPADA_0138,False,
neurovoz_HC_ABLANDADA_0138,False,
neurovoz_HC_O2_0138,False,
neurovoz_HC_SOMBRA_0138,False,
neurovoz_HC_GANGA_0138,False,
neurovoz_HC_TOMAS_0138,False,
neurovoz_HC_PATATA_BLANDA_0138,False,
neurovoz_HC_BARBAS_0138,False,
neurovoz_HC_ESPONTANEA_0138,False,
neurovoz_HC_PIDIO_0138,False,
neurovoz_HC_PERRO_0138,False,
neurovoz_HC_A1_0138,False,
neurovoz_HC_A2_0138,False,
neurovoz_HC_PETACA_BLANCA_0138,False,
neurovoz_HC_CALLE_0138,False,
neurovoz_HC_I1_0138,False,
neurovoz_HC_BURRO_0138,False,
neurovoz_HC_E2_0138,False,
neurovoz_HC_O1_0138,False,
neurovoz_HC_PATAKA_0138,False,
neurovoz_HC_U2_0138,False,
neurovoz_HC_U1_0138,False,
neurovoz_HC_E1_0138,False,
neurovoz_HC_MANGA_0138,False,
neurovoz_HC_DIABLO_0138,False,
neurovoz_HC_I2_0138,False,
neurovoz_HC_CARMEN_0138,False,
neurovoz_HC_GANGA_0139,False,
neurovoz_HC_E1_0139,False,
neurovoz_HC_O1_0139,False,
neurovoz_HC_CARMEN_0139,False,
neurovoz_HC_ACAMPADA_0139,False,
neurovoz_HC_MANGA_0139,False,
neurovoz_HC_TOMAS_0139,False,
neurovoz_HC_A1_0139,False,
neurovoz_HC_PATATA_BLANDA_0139,False,
neurovoz_HC_I1_0139,False,
neurovoz_HC_U1_0139,False,
neurovoz_HC_ABLANDADA_0139,False,
neurovoz_HC_U2_0140,False,
neurovoz_HC_PETACA_BLANCA_0140,False,
neurovoz_HC_PATATA_BLANDA_0140,False,
neurovoz_HC_PERRO_0140,False,
neurovoz_HC_BURRO_0140,False,
neurovoz_HC_DIABLO_0140,False,
neurovoz_HC_BARBAS_0140,False,
neurovoz_HC_CALLE_0140,False,
neurovoz_HC_ACAMPADA_0140,False,
neurovoz_HC_GANGA_0140,False,
neurovoz_HC_PATAKA_0140,False,
neurovoz_HC_A2_0140,False,
neurovoz_HC_ABLANDADA_0140,False,
neurovoz_HC_I1_0140,False,
neurovoz_HC_U1_0140,False,
neurovoz_HC_O2_0140,False,
neurovoz_HC_A1_0140,False,
neurovoz_HC_MANGA_0140,False,
neurovoz_HC_E1_0140,False,
neurovoz_HC_E2_0140,False,
neurovoz_HC_PIDIO_0140,False,
neurovoz_HC_TOMAS_0140,False,
neurovoz_HC_PAN_VINO_0140,False,
neurovoz_HC_CARMEN_0140,False,
neurovoz_HC_I2_0140,False,
neurovoz_HC_ESPONTANEA_0140,False,
neurovoz_HC_SOMBRA_0140,False,
neurovoz_HC_O1_0140,False,
neurovoz_HC_PATATA_BLANDA_0141,False,
neurovoz_HC_PETACA_BLANCA_0141,False,
neurovoz_HC_BARBAS_0141,False,
neurovoz_HC_A1_0141,False,
neurovoz_HC_ABLANDADA_0141,False,
neurovoz_HC_ACAMPADA_0141,False,
neurovoz_HC_I1_0141,False,
neurovoz_HC_E1_0141,False,
neurovoz_HC_O1_0141,False,
neurovoz_HC_CARMEN_0141,False,
neurovoz_HC_PERRO_0141,False,
neurovoz_HC_BURRO_0141,False,
neurovoz_HC_ESPONTANEA_0141,False,
neurovoz_HC_U1_0141,False,
neurovoz_HC_PAN_VINO_0141,False,
neurovoz_HC_I2_0141,False,
neurovoz_HC_U2_0141,False,
neurovoz_HC_GANGA_0141,False,
neurovoz_HC_SOMBRA_0141,False,
neurovoz_HC_E2_0141,False,
neurovoz_HC_PATAKA_0141,False,
neurovoz_HC_TOMAS_0141,False,
neurovoz_HC_A3_0141,False,
neurovoz_HC_CALLE_0141,False,
neurovoz_HC_PIDIO_0141,False,
neurovoz_HC_A2_0141,False,
neurovoz_HC_MANGA_0141,False,
neurovoz_HC_O2_0141,False,
neurovoz_HC_DIABLO_0141,False,
neurovoz_HC_A1_0142,False,
neurovoz_HC_I2_0142,False,
neurovoz_HC_U1_0142,False,
neurovoz_HC_TOMAS_0142,False,
neurovoz_HC_DIABLO_0142,False,
neurovoz_HC_ESPONTANEA_0142,False,
neurovoz_HC_BURRO_0142,False,
neurovoz_HC_SOMBRA_0142,False,
neurovoz_HC_PIDIO_0142,False,
neurovoz_HC_PATAKA_0142,False,
neurovoz_HC_O1_0142,False,
neurovoz_HC_PATATA_BLANDA_0142,False,
neurovoz_HC_U2_0142,False,
neurovoz_HC_O2_0142,False,
neurovoz_HC_CALLE_0142,False,
neurovoz_HC_E1_0142,False,
neurovoz_HC_ACAMPADA_0142,False,
neurovoz_HC_ABLANDADA_0142,False,
neurovoz_HC_I1_0142,False,
neurovoz_HC_GANGA_0142,False,
neurovoz_HC_MANGA_0142,False,
